,playerID,yearID,teamID,lgID.x,inseason,G.x,W.x,L.x,rank,plyrMgr,Glast2,Wlast2,Llast2,PercentLast2,Glast3,Wlast3,Llast3,PercentLast3,totalgames,totalwins,totalloss,totalavgrank,totalseasons,lgID.y,franchID,divID,Rank,G.y,Ghome,W.y,L.y,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,Fired,startyear,labeller,censor
62,millsbr01,2012,HOU,NL,1,121,39,82,6,N,283,95,188,0.335689046,445,171,274,0.384269663,445,171,274,5.333333333,3,NL,HOU,C,6,162,81,55,107,N,N,N,N,583,5407,1276,238,28,146,463,1365,105,46,58,30,794,721,4.56,3,11,31,4270,1493,173,540,1170,118,132,0.981,Houston Astros,Minute Maid Park,1607733,99,101,HOU,HOU,HOU,TRUE,2010,millsbr01 HOU,1
63,tracyji01,2012,COL,NL,1,162,64,98,5,N,324,137,187,0.422839506,486,220,266,0.452674897,602,294,308,3.5,4,NL,COL,W,5,162,81,64,98,N,N,N,N,758,5577,1526,306,52,166,450,1213,100,40,36,39,890,824,5.22,0,7,36,4266,1637,198,566,1144,122,139,0.98,Colorado Rockies,Coors Field,2630458,120,121,COL,COL,COL,FALSE,2009,tracyji01 COL,1
64,valenbo02,2012,BOS,AL,1,162,69,93,5,N,NA,NA,NA,0.425925926,NA,NA,NA,0.425925926,162,69,93,5,1,AL,BOS,E,5,162,81,69,93,N,N,N,N,734,5604,1459,339,16,165,428,1197,97,31,45,55,806,754,4.7,6,4,35,4329,1449,190,529,1176,101,159,0.983,Boston Red Sox,Fenway Park II,3043003,106,106,BOS,BOS,BOS,FALSE,2012,valenbo02 BOS,1
65,coopedo01,2011,CHA,AL,2,2,1,1,3,N,NA,NA,NA,0.5,NA,NA,NA,0.5,2,1,1,3,1,AL,CHW,C,3,162,81,79,83,N,N,N,N,654,5502,1387,252,16,154,475,989,81,53,84,46,706,665,4.1,6,14,42,4380,1463,147,439,1220,79,129,0.987,Chicago White Sox,U.S. Cellular Field,2001117,99,100,CHW,CHA,CHA,TRUE,2011,coopedo01 CHA,1
66,francte01,2011,BOS,AL,1,162,90,72,3,N,324,179,145,0.552469136,486,274,212,0.563786008,1296,744,552,2.25,8,AL,BOS,E,3,162,81,90,72,N,N,N,N,875,5710,1600,352,35,203,578,1108,102,42,50,50,737,680,4.2,2,13,36,4372,1366,156,540,1213,92,120,0.985,Boston Red Sox,Fenway Park II,3054001,106,105,BOS,BOS,BOS,FALSE,2004,francte01 BOS,1
67,gerenbo01,2011,OAK,AL,1,63,27,36,4,N,225,108,117,0.48,387,183,204,0.472868217,710,334,376,3.2,5,AL,OAK,W,3,162,81,74,88,N,N,N,N,645,5452,1330,280,29,114,509,1094,117,43,50,57,679,597,3.71,6,12,39,4343,1380,136,519,1160,124,145,0.979,Oakland Athletics,Oakland-Alameda County Coliseum,1476791,97,98,OAK,OAK,OAK,TRUE,2007,gerenbo01 OAK,1
68,guilloz01,2011,CHA,AL,1,160,78,82,3,N,322,166,156,0.51552795,484,245,239,0.506198347,1295,678,617,2.375,8,AL,CHW,C,3,162,81,79,83,N,N,N,N,654,5502,1387,252,16,154,475,989,81,53,84,46,706,665,4.1,6,14,42,4380,1463,147,439,1220,79,129,0.987,Chicago White Sox,U.S. Cellular Field,2001117,99,100,CHW,CHA,CHA,FALSE,2004,guilloz01 CHA,1
69,hydebr99,2011,FLO,NL,2,1,0,1,5,N,NA,NA,NA,0,NA,NA,NA,0,1,0,1,5,1,NL,FLA,E,5,162,78,72,90,N,N,N,N,625,5508,1358,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.985,Florida Marlins,Sun Life Stadium,1477462,99,100,FLA,FLO,FLO,TRUE,2011,hydebr99 FLO,1
70,larusto01,2011,SLN,NL,1,162,90,72,2,N,324,176,148,0.543209877,486,267,219,0.549382716,2590,1408,1182,2.125,16,NL,STL,C,2,162,81,90,72,N,Y,Y,Y,762,5532,1513,308,22,162,542,978,57,39,44,40,692,608,3.74,7,9,47,4386,1461,136,448,1098,116,167,0.982,St. Louis Cardinals,Busch Stadium III,3093954,95,94,STL,SLN,SLN,FALSE,1996,larusto01 SLN,1
71,mckeoja99,2011,FLO,NL,3,90,40,50,5,N,252,123,129,0.488095238,414,206,208,0.497584541,538,281,257,3.25,4,NL,FLA,E,5,162,78,72,90,N,N,N,N,625,5508,1358,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.985,Florida Marlins,Sun Life Stadium,1477462,99,100,FLA,FLO,FLO,TRUE,2008,mckeoja99 FLO,1
72,mclarjo99,2011,WAS,NL,2,3,2,1,3,N,NA,NA,NA,0.666666667,NA,NA,NA,0.666666667,3,2,1,3,1,NL,WSN,E,3,161,80,80,81,N,N,N,N,624,5441,1319,257,22,154,470,1323,106,38,65,32,643,577,3.58,3,10,49,4348,1403,129,477,1049,104,145,0.983,Washington Nationals,Nationals Park,1940478,100,100,WSN,MON,WAS,TRUE,2011,mclarjo99 WAS,1
73,quademi99,2011,CHN,NL,1,162,71,91,5,N,199,95,104,0.477386935,NA,NA,NA,0.477386935,199,95,104,5,2,NL,CHC,C,5,162,81,71,91,N,N,N,N,654,5549,1423,285,36,148,425,1202,69,23,59,35,756,690,4.33,4,5,40,4303,1439,162,580,1224,134,128,0.978,Chicago Cubs,Wrigley Field,3017966,96,97,CHC,CHN,CHN,FALSE,2010,quademi99 CHN,1
74,rigglji99,2011,WAS,NL,1,75,38,37,3,N,237,107,130,0.451476793,312,140,172,0.448717949,312,140,172,4.333333333,3,NL,WSN,E,3,161,80,80,81,N,N,N,N,624,5441,1319,257,22,154,470,1323,106,38,65,32,643,577,3.58,3,10,49,4348,1403,129,477,1049,104,145,0.983,Washington Nationals,Nationals Park,1940478,100,100,WSN,MON,WAS,TRUE,2009,rigglji99 WAS,1
75,rodried02,2011,FLO,NL,1,71,32,39,5,N,163,78,85,0.478527607,NA,NA,NA,0.478527607,163,78,85,4,2,NL,FLA,E,5,162,78,72,90,N,N,N,N,625,5508,1358,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.985,Florida Marlins,Sun Life Stadium,1477462,99,100,FLA,FLO,FLO,TRUE,2010,rodried02 FLO,1
76,brownda99,2010,SEA,AL,2,50,19,31,4,N,NA,NA,NA,0.38,NA,NA,NA,0.38,50,19,31,4,1,AL,SEA,W,4,162,81,61,101,N,N,N,N,513,5409,1274,227,16,101,459,1184,142,39,39,40,698,628,3.93,11,10,38,4314,1402,157,452,973,110,145,0.982,Seattle Mariners,Safeco Field,2085488,93,95,SEA,SEA,SEA,TRUE,2010,brownda99 SEA,1
77,coxbo01,2010,ATL,NL,1,162,91,71,2,N,324,177,147,0.546296296,486,249,237,0.512345679,3860,2149,1709,2.28,25,NL,ATL,E,2,162,81,91,71,N,Y,N,N,738,5463,1411,312,25,139,634,1140,63,29,51,35,629,569,3.56,2,9,41,4318,1326,126,505,1241,126,166,0.98,Atlanta Braves,Turner Field,2510119,98,97,ATL,ATL,ATL,FALSE,1986,coxbo01 ATL,1
78,gastoci01,2010,TOR,AL,1,162,85,77,4,N,324,160,164,0.49382716,412,211,201,0.512135922,1731,894,837,2.769230769,13,AL,TOR,E,4,162,78,85,77,N,N,N,N,755,5495,1364,319,21,257,471,1164,58,20,55,34,728,676,4.22,5,11,45,4322,1407,150,539,1184,92,172,0.985,Toronto Blue Jays,Rogers Centre,1625555,100,100,TOR,TOR,TOR,FALSE,1998,gastoci01 TOR,1
79,gonzafr99,2010,FLO,NL,1,70,34,36,4,N,232,121,111,0.521551724,393,205,188,0.521628499,555,276,279,3.5,4,NL,FLA,E,3,162,81,80,82,N,N,N,N,719,5531,1403,294,37,152,514,1375,92,26,55,43,717,652,4.08,5,17,39,4315,1433,134,549,1168,123,130,0.979,Florida Marlins,Dolphin Stadium,1535226,105,104,FLA,FLO,FLO,TRUE,2007,gonzafr99 FLO,1
80,hillmtr99,2010,KCA,AL,1,35,12,23,5,N,197,77,120,0.390862944,359,152,207,0.423398329,359,152,207,4.333333333,3,AL,KCR,C,5,162,81,67,95,N,N,N,N,676,5604,1534,279,31,121,471,905,115,50,35,53,845,794,4.97,7,3,44,4310,1553,176,551,1035,121,138,0.98,Kansas City Royals,Kauffman Stadium,1615324,99,101,KCR,KCA,KCA,TRUE,2008,hillmtr99 KCA,1
81,hinchaj01,2010,ARI,NL,1,79,31,48,5,N,212,89,123,0.419811321,NA,NA,NA,0.419811321,212,89,123,5,2,NL,ARI,W,5,162,81,65,97,N,N,N,N,713,5473,1366,301,34,180,589,1529,86,41,39,41,836,765,4.81,3,3,35,4296,1503,210,548,1070,102,152,0.983,Arizona Diamondbacks,Chase Field,2056941,104,105,ARI,ARI,ARI,TRUE,2009,hinchaj01 ARI,1
82,machake01,2010,MIL,NL,1,162,77,85,3,N,324,157,167,0.484567901,NA,NA,NA,0.484567901,324,157,167,3,2,NL,MIL,C,3,162,81,77,85,N,N,N,N,750,5606,1471,293,33,182,546,1216,81,26,81,35,804,733,4.58,3,7,35,4317,1487,173,582,1258,101,142,0.983,Milwaukee Brewers,Miller Park,2776531,98,98,MIL,ML4,MIL,FALSE,2009,machake01 MIL,1
83,manueje01,2010,NYN,NL,1,162,79,83,4,N,324,149,175,0.459876543,417,204,213,0.489208633,417,204,213,3.333333333,3,NL,NYM,E,4,162,81,79,83,N,N,N,N,656,5465,1361,266,40,128,502,1095,130,44,46,57,652,597,3.7,8,19,36,4359,1438,135,545,1106,87,159,0.986,New York Mets,Citi Field,2559738,97,97,NYM,NYN,NYN,FALSE,2008,manueje01 NYN,1
84,pinielo01,2010,CHN,NL,1,125,51,74,5,N,286,134,152,0.468531469,447,231,216,0.516778523,609,316,293,2.25,4,NL,CHC,C,5,162,81,75,87,N,N,N,N,685,5512,1414,298,27,149,479,1236,55,31,50,38,767,668,4.18,1,14,40,4310,1409,154,605,1268,126,137,0.979,Chicago Cubs,Wrigley Field,3062973,108,108,CHC,CHN,CHN,TRUE,2007,pinielo01 CHN,1
85,russejo02,2010,PIT,NL,1,162,57,105,6,N,323,119,204,0.368421053,485,186,299,0.383505155,485,186,299,6,3,NL,PIT,C,6,162,81,57,105,N,N,N,N,587,5386,1303,276,27,126,463,1207,87,36,33,33,866,784,5,1,6,31,4235,1567,167,538,1026,127,120,0.979,Pittsburgh Pirates,PNC Park,1613399,99,101,PIT,PIT,PIT,FALSE,2008,russejo02 PIT,1
86,samueju01,2010,BAL,AL,2,51,17,34,5,N,NA,NA,NA,0.333333333,NA,NA,NA,0.333333333,51,17,34,5,1,AL,BAL,E,5,162,81,66,96,N,N,N,N,613,5554,1440,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,105,141,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1733018,101,102,BAL,BAL,BAL,TRUE,2010,samueju01 BAL,1
87,torrejo01,2010,LAN,NL,1,162,80,82,4,N,324,175,149,0.540123457,486,259,227,0.532921811,486,259,227,2,3,NL,LAD,W,4,162,81,80,82,N,N,N,N,667,5426,1368,270,29,120,533,1184,92,50,46,50,692,643,4.01,4,16,41,4325,1323,134,539,1274,98,124,0.984,Los Angeles Dodgers,Dodger Stadium,3562320,95,95,LAD,LAN,LAN,FALSE,2008,torrejo01 LAN,1
88,trembda99,2010,BAL,AL,1,54,15,39,5,N,216,79,137,0.365740741,377,147,230,0.389920424,470,187,283,4.75,4,AL,BAL,E,5,162,81,66,96,N,N,N,N,613,5554,1440,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,105,141,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1733018,101,102,BAL,BAL,BAL,TRUE,2007,trembda99 BAL,1
89,wakamdo01,2010,SEA,AL,1,112,42,70,4,N,274,127,147,0.46350365,NA,NA,NA,0.46350365,274,127,147,3.5,2,AL,SEA,W,4,162,81,61,101,N,N,N,N,513,5409,1274,227,16,101,459,1184,142,39,39,40,698,628,3.93,11,10,38,4314,1402,157,452,973,110,145,0.982,Seattle Mariners,Safeco Field,2085488,93,95,SEA,SEA,SEA,TRUE,2009,wakamdo01 SEA,1
90,actama99,2009,WAS,NL,1,87,26,61,5,N,248,85,163,0.342741935,410,158,252,0.385365854,410,158,252,4.666666667,3,NL,WSN,E,5,162,81,59,103,N,N,N,N,710,5493,1416,271,38,156,617,1208,73,40,56,42,874,791,5,6,3,33,4273,1533,173,629,911,143,155,0.977,Washington Nationals,Nationals Park,1817226,99,101,WSN,MON,WAS,TRUE,2007,actama99 WAS,1
91,clarkda05,2009,HOU,NL,2,13,4,9,5,N,NA,NA,NA,0.307692308,NA,NA,NA,0.307692308,13,4,9,5,1,NL,HOU,C,5,162,81,74,88,N,N,N,N,643,5436,1415,270,32,142,448,990,113,44,43,45,770,722,4.54,5,10,39,4290,1521,176,546,1144,78,161,0.987,Houston Astros,Minute Maid Park,2521076,98,98,HOU,HOU,HOU,TRUE,2009,clarkda05 HOU,1
92,coopece01,2009,HOU,NL,1,149,70,79,4,N,310,156,154,0.503225806,341,171,170,0.501466276,341,171,170,3.666666667,3,NL,HOU,C,5,162,81,74,88,N,N,N,N,643,5436,1415,270,32,142,448,990,113,44,43,45,770,722,4.54,5,10,39,4290,1521,176,546,1144,78,161,0.987,Houston Astros,Minute Maid Park,2521076,98,98,HOU,HOU,HOU,TRUE,2007,coopece01 HOU,1
93,hurdlcl01,2009,COL,NL,1,46,18,28,5,N,208,92,116,0.442307692,371,182,189,0.490566038,1159,534,625,3.875,8,NL,COL,W,2,162,81,92,70,N,Y,N,N,804,5398,1408,300,50,190,660,1277,106,55,47,60,715,675,4.22,5,7,45,4315,1427,141,528,1154,87,146,0.986,Colorado Rockies,Coors Field,2665080,112,112,COL,COL,COL,TRUE,2002,hurdlcl01 COL,1
94,melvibo01,2009,ARI,NL,1,29,12,17,4,N,191,94,97,0.492146597,353,184,169,0.521246459,677,337,340,2.6,5,NL,ARI,W,5,162,81,70,92,N,N,N,N,720,5565,1408,307,45,173,571,1298,102,40,37,41,782,711,4.42,4,12,36,4343,1470,168,525,1158,124,133,0.98,Arizona Diamondbacks,Chase Field,2128765,105,106,ARI,ARI,ARI,TRUE,2005,melvibo01 ARI,1
95,wedgeer01,2009,CLE,AL,1,162,65,97,4,N,324,146,178,0.450617284,486,242,244,0.497942387,1134,561,573,3,7,AL,CLE,C,4,162,81,65,97,N,N,N,N,773,5568,1468,314,28,161,582,1211,84,31,81,50,865,806,5.06,5,6,25,4302,1570,183,598,986,97,170,0.984,Cleveland Indians,Jacobs Field,1766242,95,95,CLE,CLE,CLE,FALSE,2003,wedgeer01 CLE,1
96,mclarjo99,2008,SEA,AL,1,72,25,47,4,N,156,68,88,0.435897436,NA,NA,NA,0.435897436,156,68,88,3,2,AL,SEA,W,4,162,81,61,101,N,N,N,N,671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,Seattle Mariners,Safeco Field,2329702,97,97,SEA,SEA,SEA,TRUE,2007,mclarjo99 SEA,1
97,randowi01,2008,NYN,NL,1,69,34,35,3,N,231,122,109,0.528138528,393,219,174,0.557251908,555,302,253,2.25,4,NL,NYM,E,2,162,81,89,73,N,N,N,N,799,5606,1491,274,38,172,619,1024,138,36,39,49,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,126,0.986,New York Mets,Shea Stadium,4042045,99,98,NYM,NYN,NYN,TRUE,2005,randowi01 NYN,1
98,rigglji99,2008,SEA,AL,2,90,36,54,4,N,NA,NA,NA,0.4,NA,NA,NA,0.4,90,36,54,4,1,AL,SEA,W,4,162,81,61,101,N,N,N,N,671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,Seattle Mariners,Safeco Field,2329702,97,97,SEA,SEA,SEA,TRUE,2008,rigglji99 SEA,1
99,sveumda01,2008,MIL,NL,2,12,7,5,2,N,NA,NA,NA,0.583333333,NA,NA,NA,0.583333333,12,7,5,2,1,NL,MIL,C,2,162,81,90,72,N,Y,N,N,750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,Milwaukee Brewers,Miller Park,3068458,98,98,MIL,ML4,MIL,TRUE,2008,sveumda01 MIL,1
100,yostne01,2008,MIL,NL,1,150,83,67,2,N,312,166,146,0.532051282,474,241,233,0.508438819,959,457,502,3.833333333,6,NL,MIL,C,2,162,81,90,72,N,Y,N,N,750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,Milwaukee Brewers,Miller Park,3068458,98,98,MIL,ML4,MIL,TRUE,2003,yostne01 MIL,1
101,bellbu01,2007,KCA,AL,1,162,69,93,5,N,324,131,193,0.404320988,436,174,262,0.399082569,436,174,262,5,3,AL,KCR,C,5,162,81,69,93,N,N,N,N,706,5534,1447,300,46,102,428,1069,78,44,89,47,778,716,4.48,2,6,36,4312,1547,168,520,993,106,160,0.982,Kansas City Royals,Kauffman Stadium,1616867,100,101,KCR,KCA,KCA,FALSE,2005,bellbu01 KCA,1
102,garneph01,2007,HOU,NL,1,131,58,73,6,N,293,140,153,0.4778157,456,229,226,0.502192982,530,277,252,3,4,NL,HOU,C,4,162,81,73,89,N,N,N,N,723,5605,1457,293,30,167,547,1043,65,33,55,40,813,761,4.68,2,6,38,4394,1566,206,510,1109,103,128,0.983,Houston Astros,Minute Maid Park,3020405,100,100,HOU,HOU,HOU,TRUE,2004,garneph01 HOU,1
103,hargrmi01,2007,SEA,AL,1,78,45,33,2,N,240,123,117,0.5125,402,192,210,0.47761194,402,192,210,3.333333333,3,AL,SEA,W,2,162,82,88,74,N,N,N,N,794,5684,1629,284,22,153,389,861,81,30,62,40,813,754,4.73,6,12,43,4303,1578,147,546,1020,90,167,0.985,Seattle Mariners,Safeco Field,2672223,96,97,SEA,SEA,SEA,TRUE,2005,hargrmi01 SEA,1
104,littlgr99,2007,LAN,NL,1,162,82,80,4,N,324,170,154,0.524691358,NA,NA,NA,0.524691358,324,170,154,3,2,NL,LAD,W,4,162,81,82,80,N,N,N,N,735,5614,1544,276,35,129,511,864,137,50,41,55,727,677,4.2,4,6,43,4350,1443,146,518,1184,114,160,0.981,Los Angeles Dodgers,Dodger Stadium,3857036,101,100,LAD,LAN,LAN,FALSE,2006,littlgr99 LAN,1
105,mackape01,2007,CIN,NL,2,80,41,39,5,N,NA,NA,NA,0.5125,NA,NA,NA,0.5125,80,41,39,5,1,NL,CIN,C,5,162,81,72,90,N,N,N,N,783,5607,1496,293,23,204,536,1113,97,31,66,46,853,796,4.94,6,7,34,4349,1605,198,482,1068,95,155,0.984,Cincinnati Reds,Great American Ball Park,2058593,104,104,CIN,CIN,CIN,TRUE,2007,mackape01 CIN,1
106,narroje01,2007,CIN,NL,1,82,31,51,6,N,244,111,133,0.454918033,337,157,179,0.465875371,337,157,179,4.666666667,3,NL,CIN,C,5,162,81,72,90,N,N,N,N,783,5607,1496,293,23,204,536,1113,97,31,66,46,853,796,4.94,6,7,34,4349,1605,198,482,1068,95,155,0.984,Cincinnati Reds,Great American Ball Park,2058593,104,104,CIN,CIN,CIN,TRUE,2005,narroje01 CIN,1
107,perlosa01,2007,BAL,AL,1,69,29,40,5,N,231,99,132,0.428571429,286,122,164,0.426573427,286,122,164,4.333333333,3,AL,BAL,E,4,162,81,69,93,N,N,N,N,756,5631,1529,306,30,142,500,939,144,42,47,47,868,827,5.17,4,9,30,4316,1491,161,696,1087,79,155,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2164822,101,102,BAL,BAL,BAL,TRUE,2005,perlosa01 BAL,1
108,torrejo01,2007,NYA,AL,1,162,94,68,2,N,324,191,133,0.589506173,486,286,200,0.588477366,1942,1173,767,1.166666667,12,AL,NYY,E,2,162,81,94,68,N,Y,N,N,968,5717,1656,326,32,201,637,991,123,40,78,54,777,724,4.49,1,5,34,4352,1498,150,578,1009,88,174,0.985,New York Yankees,Yankee Stadium II,4271083,101,100,NYY,NYA,NYA,FALSE,1996,torrejo01 NYA,1
109,tracyji01,2007,PIT,NL,1,162,68,94,6,N,324,135,189,0.416666667,NA,NA,NA,0.416666667,324,135,189,5.5,2,NL,PIT,C,6,162,81,68,94,N,N,N,N,724,5569,1463,322,31,148,463,1135,68,30,71,51,846,793,4.93,4,5,32,4343,1627,174,518,997,83,190,0.986,Pittsburgh Pirates,PNC Park,1749142,97,98,PIT,PIT,PIT,FALSE,2006,tracyji01 PIT,1
110,aloufe01,2006,SFN,NL,1,161,76,85,3,N,323,151,172,0.46749226,485,242,243,0.498969072,646,342,304,2.25,4,NL,SFG,W,3,161,81,76,85,N,N,N,N,746,5472,1418,297,52,163,494,891,58,25,53,37,790,735,4.63,7,9,37,4289,1422,153,584,992,91,132,0.985,San Francisco Giants,AT&T Park,3130313,100,100,SFG,SFN,SFN,FALSE,2003,aloufe01 SFN,1
111,bakerdu01,2006,CHN,NL,1,162,66,96,6,N,324,145,179,0.447530864,486,234,252,0.481481481,648,322,326,3.5,4,NL,CHC,C,6,162,81,66,96,N,N,N,N,716,5587,1496,271,46,166,395,928,121,49,43,37,834,758,4.74,2,7,29,4317,1396,210,687,1250,106,122,0.982,Chicago Cubs,Wrigley Field,3123215,103,103,CHC,CHN,CHN,FALSE,2003,bakerdu01 CHN,1
112,bochybr01,2006,SDN,NL,1,162,88,74,1,N,324,170,154,0.524691358,486,257,229,0.528806584,1926,951,975,3.083333333,12,NL,SDP,W,1,162,81,88,74,Y,N,N,N,731,5576,1465,298,38,161,564,1104,123,31,40,47,679,629,3.87,4,11,50,4391,1385,176,468,1097,92,138,0.985,San Diego Padres,Petco Park,2659757,91,90,SDP,SDN,SDN,FALSE,1995,bochybr01 SDN,1
113,girarjo01,2006,FLO,NL,1,162,78,84,4,N,NA,NA,NA,0.481481481,NA,NA,NA,0.481481481,162,78,84,4,1,NL,FLA,E,4,162,81,78,84,N,N,N,N,758,5502,1454,309,42,182,497,1249,110,58,74,42,772,696,4.37,6,6,41,4300,1465,166,622,1088,126,166,0.979,Florida Marlins,Dolphin Stadium,1164134,95,96,FLA,FLO,FLO,FALSE,2006,girarjo01 FLO,1
114,machake01,2006,OAK,AL,1,162,93,69,1,N,324,181,143,0.558641975,486,272,214,0.559670782,648,368,280,1.5,4,AL,OAK,W,1,162,81,93,69,Y,N,N,N,771,5500,1429,266,22,175,650,976,61,20,50,56,727,679,4.21,5,11,54,4355,1525,162,529,1003,84,173,0.986,Oakland Athletics,McAfee Coliseum,1976625,97,97,OAK,OAK,OAK,FALSE,2003,machake01 OAK,1
115,robinfr02,2006,WAS,NL,1,162,71,91,5,N,324,152,172,0.469135802,NA,NA,NA,0.469135802,324,152,172,5,2,NL,WSN,E,5,162,81,71,91,N,N,N,N,746,5495,1437,322,22,164,594,1156,123,62,69,49,872,803,5.03,1,3,32,4309,1535,193,584,960,131,123,0.978,Washington Nationals,R.F.K. Stadium,2153056,94,95,WSN,MON,WAS,FALSE,2005,robinfr02 WAS,1
116,showabu99,2006,TEX,AL,1,162,80,82,3,N,324,159,165,0.490740741,486,248,238,0.510288066,648,319,329,3.25,4,AL,TEX,W,3,162,81,80,82,N,N,N,N,835,5659,1571,357,23,183,505,1061,53,24,40,50,784,731,4.6,3,8,42,4294,1558,162,496,972,98,174,0.984,Texas Rangers,Ameriquest Field,2388757,101,101,TEX,TEX,TEX,FALSE,2003,showabu99 TEX,1
117,mackape01,2005,PIT,NL,2,26,12,14,6,N,NA,NA,NA,0.461538462,NA,NA,NA,0.461538462,26,12,14,6,1,NL,PIT,C,6,162,81,67,95,N,N,N,N,680,5573,1445,292,38,139,471,1092,73,30,72,49,769,706,4.42,4,14,35,4308,1456,162,612,958,117,193,0.981,Pittsburgh Pirates,PNC Park,1817245,99,100,PIT,PIT,PIT,TRUE,2005,mackape01 PIT,1
118,mazzile01,2005,BAL,AL,1,107,51,56,4,N,269,129,140,0.479553903,NA,NA,NA,0.479553903,269,129,140,3.5,2,AL,BAL,E,4,162,81,74,88,N,N,N,N,729,5551,1492,296,27,189,447,902,83,37,54,42,800,724,4.56,2,9,38,4283,1458,180,580,1052,107,154,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2624740,99,99,BAL,BAL,BAL,TRUE,2004,mazzile01 BAL,1
119,mcclell01,2005,PIT,NL,1,136,55,81,6,N,297,127,170,0.427609428,459,202,257,0.440087146,782,336,446,5,5,NL,PIT,C,6,162,81,67,95,N,N,N,N,680,5573,1445,292,38,139,471,1092,73,30,72,49,769,706,4.42,4,14,35,4308,1456,162,612,958,117,193,0.981,Pittsburgh Pirates,PNC Park,1817245,99,100,PIT,PIT,PIT,TRUE,2001,mcclell01 PIT,1
120,mileyda99,2005,CIN,NL,1,70,27,43,6,N,232,103,129,0.443965517,289,125,164,0.432525952,289,125,164,5,3,NL,CIN,C,5,163,82,73,89,N,N,N,N,820,5565,1453,335,15,222,611,1303,72,23,62,39,889,820,5.15,2,1,31,4299,1657,219,492,955,104,133,0.983,Cincinnati Reds,Great American Ball Park,1943067,100,101,CIN,CIN,CIN,TRUE,2003,mileyda99 CIN,1
121,penato01,2005,KCA,AL,1,33,8,25,5,N,195,66,129,0.338461538,357,149,208,0.417366947,483,198,285,4.25,4,AL,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA,TRUE,2002,penato01 KCA,1
122,pinielo01,2005,TBA,AL,1,162,67,95,5,N,323,137,186,0.424148607,485,200,285,0.412371134,485,200,285,4.666666667,3,AL,TBD,E,5,162,81,67,95,N,N,N,N,750,5552,1519,289,40,157,412,990,151,49,69,51,936,851,5.39,1,4,43,4265,1570,194,615,949,124,139,0.979,Tampa Bay Devil Rays,Tropicana Field,1141669,99,100,TBD,TBA,TBA,FALSE,2003,pinielo01 TBA,1
123,schaebo99,2005,KCA,AL,2,17,5,12,5,N,18,6,12,0.333333333,NA,NA,NA,0.333333333,18,6,12,5.5,2,AL,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA,TRUE,2004,schaebo99 KCA,1
124,tracyji01,2005,LAN,NL,1,162,71,91,4,N,324,164,160,0.50617284,486,249,237,0.512345679,810,427,383,2.6,5,NL,LAD,W,4,162,81,71,91,N,N,N,N,685,5433,1374,284,21,149,541,1094,58,35,67,33,755,695,4.38,6,9,40,4282,1434,182,471,1004,106,141,0.983,Los Angeles Dodgers,Dodger Stadium,3603646,98,97,LAD,LAN,LAN,FALSE,2001,tracyji01 LAN,1
125,trammal01,2005,DET,AL,1,162,71,91,4,N,324,143,181,0.441358025,486,186,300,0.382716049,486,186,300,4.333333333,3,AL,DET,C,4,162,81,71,91,N,N,N,N,723,5602,1521,283,45,168,384,1038,66,28,53,52,787,719,4.51,7,2,37,4307,1504,193,461,907,110,171,0.982,Detroit Tigers,Comerica Park,2024431,98,98,DET,DET,DET,FALSE,2003,trammal01 DET,1
