"","playerID","stint","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH"
"499","barnhed01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","barnhtu01",3,217,673,60,168,32,1,11,70,1,1,65,127,14,4,6
"501","barnoed01",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","barnwch01",1,13,30,2,2,0,0,0,1,1,0,1,6,0,0,0
"503","barojsa01",7,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","baronda01",1,16,9,1,1,0,0,0,0,0,0,0,7,0,0,2
"505","barondi01",1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0
"506","baronst01",1,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0
"507","barracu01",3,69,163,14,33,6,1,1,14,0,2,23,36,1,0,2
"508","barrage01",4,67,62,19,18,2,3,0,3,5,1,2,9,0,0,1
"509","barraky01",2,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"510","barrbo02",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","barreaa01",2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","barreja01",1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","barrema02",10,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102
"514","barremi01",14,1054,3512,398,925,220,21,98,424,11,17,279,480,38,28,22
"515","barreti01",1,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"516","barreto01",3,54,84,9,17,1,0,0,4,0,0,10,15,0,1,5
"517","barrifr01",7,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","barrijo01",1,10,19,2,3,0,0,0,0,0,0,1,4,0,0,0
"519","barrima01",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","barriyh01",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","barrji01",12,481,513,28,83,15,2,1,31,2,0,15,129,0,4,68
"522","barrofr02",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","barroto01",2,58,190,22,54,12,1,4,24,0,1,12,39,0,2,2
"524","barrst01",3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","barryje01",3,104,217,25,53,18,0,5,28,0,4,22,48,1,2,0
"526","barryke01",2,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"527","barryri01",1,20,32,4,6,1,0,0,0,0,0,5,6,0,1,0
"528","barteki01",6,243,416,69,90,12,5,4,33,36,19,36,141,1,3,16
"529","barthbo01",1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","barthji01",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"531","bartlja01",10,892,3141,435,849,156,26,31,286,123,37,275,526,8,48,31
"532","bartobo01",10,393,1049,54,237,31,3,9,66,3,6,87,168,18,5,6
"533","bartobr01",2,83,153,23,41,9,2,2,13,3,2,19,39,0,2,4
"534","bartocl01",2,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"535","bartoda02",8,551,1744,242,431,94,11,30,184,13,7,290,348,10,14,19
"536","bartosh01",3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"537","barziph01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","basakch01",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","bassan01",5,130,38,3,4,0,1,0,6,1,0,0,17,0,0,1
"540","bassbr01",5,101,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"541","bassich01",3,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"542","basske01",18,1571,4839,609,1308,248,40,118,611,151,73,357,668,63,37,28
"543","bassno01",3,66,82,5,8,0,0,1,6,0,0,3,48,0,0,4
"544","bassra01",8,130,325,24,69,6,2,9,42,0,1,30,51,2,4,3
"545","bastaan01",10,410,8,0,0,0,0,0,0,0,0,1,5,0,0,1
"546","batchri01",5,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"547","batemjo01",12,1017,3330,250,765,123,18,81,375,10,10,172,610,69,27,25
"548","batesaa01",1,5,11,2,4,2,0,0,2,0,0,1,4,0,0,0
"549","batesbi01",4,29,48,11,6,1,0,0,2,8,1,4,10,0,0,1
"550","batesde01",1,22,60,1,8,2,0,0,1,0,1,6,15,1,4,0
"551","batesdi01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","batesja01",4,319,677,88,162,38,5,12,69,5,8,88,152,6,7,3
"553","bathebi01",3,121,183,15,39,4,1,8,29,0,0,9,39,2,1,6
"554","batiske01",1,6,8,1,2,0,0,0,0,0,0,0,5,0,0,0
"555","batiski01",5,251,658,59,154,23,1,10,64,4,6,14,120,5,2,3
"556","batismi01",24,658,311,20,28,5,0,2,9,0,0,11,173,0,0,28
"557","batisra01",2,22,25,2,7,1,0,0,2,0,0,1,10,1,0,0
"558","batisto01",15,1309,4568,625,1146,226,17,221,718,47,26,287,790,27,47,10
"559","batteea01",13,1141,3586,393,969,150,17,104,449,13,12,421,470,42,28,39
"560","battlal01",2,108,248,33,57,8,0,1,7,13,5,32,52,1,3,4
"561","battlho01",3,29,37,5,9,0,0,1,5,1,0,6,13,0,0,0
"562","battoch01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","bauerlo01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","bauerri01",7,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","bauertr01",5,100,18,0,1,0,0,0,0,0,0,1,10,0,0,2
"566","baughju01",2,79,218,28,55,11,1,1,20,13,4,7,38,0,1,5
"567","baumabu01",1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","baumafr01",11,246,225,16,49,8,2,2,24,1,1,26,90,0,0,7
"569","baumgro01",5,92,12,0,1,0,0,0,0,0,0,0,4,0,0,0
"570","bautaed01",7,97,17,0,3,0,0,0,0,0,0,0,4,0,0,1
"571","bautida01",16,895,2517,317,685,121,19,62,319,37,16,149,409,12,15,20
"572","bautide01",13,131,8,0,2,0,0,0,2,0,0,0,4,0,0,0
"573","bautijo01",11,314,50,2,5,0,0,0,1,0,0,1,17,0,0,4
"574","bautijo02",24,1519,5139,878,1311,267,17,308,862,60,26,881,1113,53,66,23
"575","baxesji01",3,88,280,39,69,12,0,17,39,1,1,25,54,0,1,2
"576","baxesmi01",2,146,337,40,73,13,2,1,13,1,7,39,39,1,3,6
"577","baxtemi01",6,232,417,52,95,23,4,4,28,10,5,55,100,5,13,0
"578","bayja01",15,1278,4505,737,1200,240,30,222,754,95,17,636,1216,38,56,7
"579","baylijo01",3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","baylodo01",21,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16
"581","bazaryo01",4,25,11,0,0,0,0,0,0,0,0,0,4,0,0,0
"582","beachbr01",5,49,85,5,10,1,0,0,5,0,0,5,47,0,0,11
"583","beallbo01",4,148,234,32,54,12,0,1,18,4,5,45,41,0,1,3
"584","beamoch01",3,28,17,1,0,0,0,0,1,0,0,1,9,0,0,1
"585","beamoch02",3,45,51,8,10,2,0,0,0,1,0,3,8,0,0,0
"586","beamotr01",3,95,158,16,40,9,0,0,15,3,3,11,36,0,1,2
"587","beamtj01",2,52,5,0,0,0,0,0,0,0,0,0,3,0,0,1
"588","beanbi01",8,272,478,42,108,20,2,5,53,3,8,25,84,2,4,4
"589","beanco01",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","beanebi01",6,148,301,30,66,14,0,3,29,5,5,11,80,0,0,2
"591","beardda01",7,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","beardmi01",4,74,10,0,1,0,0,0,0,0,0,1,6,0,0,1
"593","bearega01",2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","bearnla01",5,173,62,4,10,3,1,0,3,0,0,1,25,0,1,0
"595","bearske01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","beaslch01",1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","beaslle01",1,25,32,5,7,1,0,0,3,1,1,2,2,0,0,2
"598","beatope01",6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","beattbl01",2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"600","beattji01",9,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","beaucji01",14,393,661,79,153,18,4,14,90,6,5,54,150,6,3,0
"602","beavabl01",4,54,2,0,0,0,0,0,0,0,0,0,1,0,0,1
"603","bechlst01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","beckch01",2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","beckch02",2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","beckegl01",11,1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58
"607","beckejo02",16,335,289,19,41,12,0,3,18,0,0,12,110,0,0,33
"608","beckeri01",14,789,2227,345,570,100,12,45,243,66,26,350,616,4,12,19
"609","beckero01",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","beckge01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","beckhgo01",12,953,3119,386,748,173,5,74,335,30,19,248,589,6,50,27
"612","beckhti01",3,151,408,50,97,19,9,14,54,5,2,27,136,0,4,2
"613","beckri01",1,3,7,0,0,0,0,0,0,0,0,1,4,0,0,0
"614","beckro01",15,704,19,0,4,0,0,0,1,0,0,0,10,0,0,1
"615","beckwjo01",7,229,19,3,1,0,0,0,0,0,0,1,10,0,0,2
"616","becquju01",9,488,974,100,238,37,16,12,114,8,11,41,120,11,3,6
"617","bedarer01",13,241,60,2,9,1,0,0,1,0,0,2,22,0,0,8
"618","bedelho01",2,67,145,15,28,1,2,0,3,1,0,12,22,0,0,1
"619","bednaan01",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","bedroca01",3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","bedrost01",16,732,153,3,15,0,0,0,2,0,0,3,58,0,0,12
"622","beechma01",3,53,77,4,11,1,0,0,4,0,0,0,28,0,0,17
"623","beeleda01",2,5,7,0,2,1,0,0,0,0,0,0,3,0,0,0
"624","beenean01",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","beenefr01",9,115,9,0,0,0,0,0,0,0,0,0,4,0,0,0
"626","beerscl01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","behenri01",5,26,12,1,4,0,0,1,2,0,0,0,5,0,0,0
"628","behneme01",1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"629","beimejo01",15,677,45,3,10,1,0,0,1,0,0,2,19,0,0,6
"630","beirnke01",3,46,5,1,2,0,0,0,0,0,0,0,0,0,0,1
"631","belanma01",18,2016,5784,676,1316,175,33,20,389,167,75,576,839,22,42,155
"632","belchke01",1,16,15,4,2,1,0,0,0,0,0,2,6,0,0,0
"633","belchti01",16,394,388,19,48,9,0,2,25,0,1,2,147,0,4,42
"634","belfimi01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","belinbo01",8,148,206,8,27,1,0,0,6,0,1,14,70,0,0,9
"636","belinst01",16,586,25,1,4,1,0,0,3,0,0,2,13,0,0,3
"637","belisma01",13,599,89,2,7,3,0,0,3,1,0,3,49,0,1,18
"638","belisro01",6,341,6,0,0,0,0,0,0,0,0,0,3,0,0,0
"639","belitto01",2,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"640","belivje01",4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","belkti01",1,7,15,2,3,0,0,0,0,0,0,1,2,0,0,0
"642","bellaan01",1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","bellaze01",2,52,92,10,18,2,1,1,9,0,0,10,16,0,1,1
"644","bellbu01",22,2405,8995,1151,2514,425,56,201,1106,55,79,836,776,84,38,60
"645","bellda01",21,1403,4826,587,1239,267,18,123,589,19,20,428,687,25,44,32
"646","bellde01",11,1210,4578,642,1262,232,15,134,668,170,51,377,955,30,61,6
"647","belleal01",12,1539,5853,974,1726,389,21,381,1239,88,41,683,961,91,55,4
"648","beller01",6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","bellga01",16,521,569,46,105,13,2,1,41,1,0,25,152,0,3,61
"650","bellge02",12,1587,6123,814,1702,308,34,265,1002,67,36,331,771,53,49,0
"651","bellhe01",11,590,6,0,0,0,0,0,0,0,0,0,2,0,0,1
"652","bellhma01",14,731,2107,324,484,113,13,69,246,30,13,346,723,6,17,10
"653","bellicl01",4,183,311,57,60,11,3,12,35,7,2,22,82,1,6,2
"654","bellira01",17,1154,2301,217,508,55,14,2,142,43,17,136,384,26,23,58
"655","belliro01",17,1484,5045,685,1377,328,24,114,601,43,28,488,797,16,24,47
"656","bellja01",18,2063,7398,1123,1963,394,67,195,860,91,60,853,1443,25,57,159
"657","bellje01",4,69,14,0,1,0,0,0,0,0,0,0,10,0,0,1
"658","belljo01",3,100,272,24,53,7,0,4,22,0,1,10,92,1,0,0
"659","belljo02",1,45,128,18,35,8,0,3,19,0,1,21,19,0,0,0
"660","bellju01",9,329,836,107,177,30,6,10,71,16,7,84,189,5,3,10
"661","bellke01",6,297,726,74,161,22,9,13,64,5,5,70,165,1,2,13
"662","bellmi01",2,53,75,12,15,5,1,2,6,1,1,4,16,0,1,0
"663","bellmi02",1,19,27,5,6,0,0,2,4,0,0,4,7,0,0,0
"664","belloed01",3,8,13,1,3,0,0,0,0,0,0,1,1,1,0,0
"665","belloro01",4,81,167,18,36,5,1,0,13,0,0,12,15,1,0,10
"666","bellro01",9,151,60,2,5,2,0,0,0,0,0,3,34,0,0,5
"667","bellte01",2,9,4,0,0,0,0,0,0,0,0,2,2,0,0,0
"668","belltr01",4,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"669","belnovi01",1,4,10,1,1,1,0,0,1,0,0,3,3,1,0,0
"670","belowdu01",3,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","beltbr01",6,712,2355,324,641,154,24,80,318,32,14,304,647,18,22,1
"672","beltrad01",19,2720,10295,1428,2942,591,36,445,1571,119,42,775,1584,108,87,14
"673","beltrca01",25,2457,9301,1522,2617,536,78,421,1536,312,49,1051,1693,101,48,18
"674","beltren01",1,22,40,7,10,1,0,0,2,1,2,0,5,0,1,1
"675","beltres01",5,186,401,46,95,17,0,1,35,5,5,28,73,0,0,11
"676","beltrfr01",5,67,4,0,1,0,0,0,0,0,0,0,1,0,0,0
"677","beltrom01",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","beltrri01",7,78,11,1,2,1,0,0,0,0,0,0,1,0,0,0
"679","benarma01",9,891,2630,441,714,138,21,54,260,105,43,265,454,7,25,15
"680","benavfr01",4,219,534,53,135,26,5,4,52,4,3,20,91,7,3,6
"681","benchjo01",17,2158,7658,1091,2048,381,24,389,1376,68,43,891,1278,135,19,11
"682","benedbr01",12,982,2878,214,696,98,6,18,260,12,20,328,251,52,13,49
"683","benesal01",10,115,139,6,22,6,0,0,8,0,0,3,53,0,0,9
"684","benesan01",16,405,741,48,106,21,0,8,50,0,0,34,307,0,6,95
"685","beninan01",1,34,105,16,31,11,1,2,14,1,0,10,25,0,1,1
"686","beniqju01",19,1500,4651,610,1274,190,30,79,476,104,76,349,551,11,31,87
"687","benitar01",22,762,8,0,0,0,0,0,2,0,0,0,4,0,0,0
"688","benitya01",4,169,448,47,109,16,3,19,60,4,6,25,106,1,5,2
"689","benjami01",13,817,1926,227,442,109,15,24,169,44,14,106,429,19,25,57
"690","benneda01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","bennede01",9,182,277,18,46,3,0,4,22,0,1,17,125,0,2,13
"692","benneer01",2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","bennega01",18,587,1690,141,408,74,3,22,192,6,5,139,270,19,16,14
"694","benneje01",6,179,17,0,2,1,0,0,1,0,0,2,7,0,0,1
"695","bennejo02",2,7,4,1,0,0,0,0,0,0,0,1,1,0,0,1
"696","bennesh01",3,83,9,0,0,0,0,0,0,0,0,2,2,0,0,1
"697","bennhe01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","benoijo01",17,713,9,1,0,0,0,0,0,0,0,0,4,0,0,0
"699","bensojo01",1,21,71,3,17,6,1,0,2,2,2,3,21,0,0,0
"700","bensokr01",11,208,321,23,42,7,0,1,22,0,0,15,127,0,2,47
"701","bentobu01",4,51,99,6,16,4,0,0,10,0,0,5,14,2,2,1
"702","bentosi01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","bentzch01",2,40,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"704","benzito01",11,924,2856,316,733,135,18,66,376,21,29,181,552,35,14,21
"705","berblje01",1,7,5,1,0,0,0,0,0,0,0,0,1,0,0,1
"706","bereja01",17,211,161,9,30,6,1,0,5,0,0,3,60,0,1,17
"707","berenbr01",9,142,234,14,46,10,1,0,13,0,0,2,70,0,0,39
"708","berenju01",19,490,24,0,2,0,0,0,0,0,0,2,9,0,0,4
"709","beresja01",1,10,22,0,5,1,0,0,0,0,0,1,6,0,0,1
"710","bergda01",7,582,1600,190,430,91,6,21,163,8,7,133,308,2,16,15
"711","bergebr01",4,81,217,28,46,8,2,8,24,2,1,15,45,2,2,2
"712","bergebr02",4,102,9,1,2,0,0,0,0,0,0,0,0,0,0,3
"713","bergepe01",5,308,1103,171,249,41,13,8,56,31,24,119,252,2,5,27
"714","bergju01",3,60,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"715","bergmch01",3,55,34,2,4,0,0,0,0,0,0,1,10,0,0,3
"716","bergmda01",19,1349,2679,312,690,100,16,54,289,19,14,380,347,36,7,21
"717","bergmdu01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","bergmja01",6,156,90,4,6,0,0,0,0,0,0,3,39,0,0,11
"719","bergmse01",10,198,133,10,15,4,0,3,11,0,0,0,59,0,0,12
"720","bergowi01",1,17,38,3,5,0,0,0,1,0,0,0,10,0,0,0
"721","berkeja01",6,110,6,0,0,0,0,0,0,0,0,0,2,0,0,0
"722","berkmla01",17,1879,6491,1146,1905,422,30,366,1234,86,48,1201,1300,160,66,1
"723","bernadw01",4,115,5,0,1,0,0,0,0,0,0,2,2,0,0,2
"724","bernaro01",11,548,1323,159,312,56,8,28,121,59,12,121,315,6,18,11
"725","bernato01",14,1071,3700,523,970,177,30,75,391,113,55,428,606,22,17,63
"726","bernavi01",1,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"727","bernead01",11,151,16,2,1,0,0,0,0,0,0,0,9,0,0,3
"728","bernhju01",4,154,492,46,117,19,2,9,43,3,4,14,40,1,3,8
"729","bernhwa01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730","bernido01",4,46,69,12,15,4,0,0,7,2,1,10,21,1,2,2
"731","berrada01",11,853,2553,236,603,109,9,49,278,32,17,210,422,57,12,33
"732","berrijo01",1,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"733","berroan01",11,746,2575,329,665,118,21,46,254,50,20,117,460,13,54,46
"734","berroge01",15,779,2506,379,692,113,9,101,382,19,16,276,510,10,17,0
"735","berryda01",12,683,2030,175,488,106,6,47,257,3,6,139,409,23,6,10
"736","berryke01",14,1384,4136,422,1053,150,23,58,343,45,46,298,569,31,30,64
"737","berryqu01",4,125,302,53,80,10,6,3,33,27,1,26,84,0,7,6
"738","berryse01",13,860,2413,310,657,153,10,81,369,47,24,206,438,19,32,11
"739","bertafr01",11,100,126,7,16,1,0,1,11,0,0,6,34,0,0,6
"740","bertedi01",9,444,1310,91,327,34,9,10,112,2,4,106,188,27,3,17
"741","bertomi01",3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","bertrle01",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","beruman01",2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"744","besanfr01",1,7,4,1,0,0,0,0,0,0,0,1,3,0,0,0
"745","bessedo01",4,108,44,1,5,0,0,0,3,0,0,0,14,0,0,5
"746","bestka01",5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","beswiji01",1,17,20,2,1,0,0,0,0,0,0,1,7,0,0,0
"748","betande01",5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","betanra01",14,680,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"750","betanyu01",11,1156,4052,437,1057,218,29,80,457,30,30,143,435,10,10,34
"751","betemwi01",17,805,2093,264,558,126,8,75,283,9,8,211,612,18,4,8
"752","bethach01",4,153,462,43,103,20,0,8,46,3,4,18,116,1,1,0
"753","bethebi01",1,10,30,4,5,1,0,0,2,0,0,4,4,0,0,1
"754","bethkji01",1,25,4,0,0,0,0,0,0,0,0,0,2,0,0,0
"755","betteje01",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","bettich01",4,90,92,4,4,0,0,0,3,0,0,8,39,0,0,8
"757","bettsmo01",3,355,1458,248,443,96,14,54,208,54,13,116,193,2,6,4
"758","bevacku01",19,970,2117,214,499,90,11,27,275,12,20,221,329,19,5,24
"759","beverja01",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","bevilbr01",3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","biagijo01",1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","biancbu01",8,311,550,70,113,16,7,6,30,8,7,41,157,0,0,15
"763","biancje01",4,165,377,34,81,11,1,4,40,4,4,18,76,0,1,4
"764","biancto01",1,18,34,6,6,1,0,0,0,0,0,3,7,0,1,0
"765","bibbyji01",16,341,209,15,31,6,0,5,17,0,0,13,88,0,3,24
"766","bicheda01",16,1704,6381,934,1906,401,27,274,1141,152,73,355,1078,32,41,5
"767","biddlro01",5,198,13,0,0,0,0,0,0,0,0,0,9,0,0,4
"768","bielemi01",16,348,282,11,22,0,0,0,13,1,0,14,144,0,0,35
"769","bierbni01",7,39,8,3,4,1,0,0,0,0,0,2,2,0,0,3
"770","bierdra01",1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","biesest01",2,60,80,18,20,4,0,0,5,2,3,9,22,1,4,0
"772","bigbila01",8,392,1227,164,328,56,4,31,137,25,8,119,302,5,2,10
"773","biggicr01",20,2850,10876,1844,3060,668,55,291,1175,414,124,1160,1753,68,285,101
